교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,정원,수강신청인원,비고,강의언어,개설상태
전선,공과대학,건설환경공학부,석박사통합,0,M1586.002600,002,고급건설재료학,,3,3,0,목(09:30~12:20),이론,035-320,문주혁,30 (30),17,ⓔ,영어,설강
전선,공과대학,건설환경공학부,학사,4학년,M1586.002900,001,하천 및 댐공학,,3,2,2,화(16:00~17:50)/목(16:00~17:50),이론/실습,035-320/035-320,서일원,40 (40),7,,한국어,설강
전선,공과대학,건설환경공학부,학사,4학년,M1586.003100,001,수질오염의 공학적 해결,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,035-432/035-432,최용주,30 (30),7,,한국어,설강
전선,공과대학,건설환경공학부,석박사통합,0,M1586.003200,001,건설환경 공학글쓰기와 발표 2,,3,3,0,월(14:00~16:50),이론,035-514,구수현,10 (10),3,,한국어,설강
전필,공과대학,건설환경공학부,학사,1학년,M1586.003300,001,건설환경공학 입문,,1,1,0,화(13:00~13:50),이론,035-223,박용성,60 (60),63,,한국어,설강
전필,공과대학,건설환경공학부,학사,1학년,M1586.003400,001,건설환경 디지털 공학설계,,2,1,2,월(16:00~16:50)/월(17:00~18:50),이론/실습,035-223/035-223,임정현,60 (60),60,,한국어,설강
전필,공과대학,화학생물공학부,학사,2학년,M1587.000200,001,응용생화학 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,302-509/302-509,백승렬,70 (70),57,"장바구니 1~2일차+선착순 1일차 화학생물공학부 주전공+제2전공 2학년, 선착순 2일차 화학생물공학부 주전공+제2전공, 선착순 3일차 전체학생",한국어,설강
전필,공과대학,화학생물공학부,학사,2학년,M1587.000200,002,응용생화학 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,302-508/302-508,김병기,70 (70),68,"장바구니 1~2일차+선착순 1일차 화학생물공학부 주전공+제2전공 2학년, 선착순 2일차 화학생물공학부 주전공+제2전공, 선착순 3일차 전체학생",한국어,설강
전선,공과대학,화학생물공학부,학사,2학년,M1587.000300,001,물질 및 에너지 수지,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,302-409/302-409,김소연,70 (70),69,"ⓔ장바구니 1~2일차+선착순 1일차 화학생물공학부 주전공+제2전공 2학년, 선착순 2일차 화학생물공학부 주전공+제2전공, 선착순 3일차 전체학생",영어,설강
전필,공과대학,에너지자원공학과,학사,1학년,M1594.000300,001,에너지자원공학의 이해,,1,1,0,수(10:00~10:50),이론,038-428,민동주,30 (30),26,®에너지자원공학과 2021학번만 수강 가능,한국어,설강
전필,공과대학,에너지자원공학과,학사,4학년,M1594.001200,001,자원공학설계,,1,1,0,수(16:00~16:50),이론,038-316,이창훈,40 (40),19,강사 위촉 예정,한국어,설강
전필,공과대학,에너지자원공학과,학사,2학년,M1594.001300,001,에너지자원재료역학,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,038-422/038-422,송재준,40 (40),27,구. 에너지자원역학,한국어,설강
전필,공과대학,에너지자원공학과,학사,2학년,M1594.001400,001,에너지자원열역학,,3,3,0,월(16:00~17:15)/수(16:00~17:15),이론/이론,038-428/038-428,조희찬,40 (40),21,구. 에너지화학,한국어,설강
전필,공과대학,에너지자원공학과,학사,3학년,M1594.001800,001,탄성파탐사,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,038-428/038-428,민동주,40 (40),15,구. 지하영상처리,한국어,설강
전선,공과대학,에너지자원공학과,학사,4학년,M1594.002000,001,자원개발환경공학,,3,3,0,목(09:30~12:20),이론,038-418,정은혜,40 (40),7,구. 지구자원환경공학,한국어,설강
전선,농업생명과학대학,농산업교육과,석박사통합,0,M1643.000300,001,글로벌 직업교육협력론,,3,3,0,목(18:30~21:20),이론,200-2116,최수정,30 (30),24,,한국어,설강
전필,농업생명과학대학,식물생산과학부,학사,3학년,M1671.001000,001,산업인력조직개발론,,3,3,0,월(13:00~15:50),이론,200-2116,이찬,30 (30),14,,한국어,설강
전선,농업생명과학대학,식물생산과학부,학사,2학년,M1671.001100,001,국제개발협력과 인력개발,,3,3,0,월(09:30~12:20),이론,200-2116,최수정,30 (30),19,,한국어,설강
전필,농업생명과학대학,식물생산과학부,학사,4학년,M1671.001300,001,산업인력개발학 학사논문연구,,2,1,2,금(09:30~10:20)/금(10:30~12:20),이론/실습,200-2118/200-2118,정진철,10 (10),4,,한국어,설강
전선,농업생명과학대학,식물생산과학부,학사,4학년,M1672.000100,001,작물생명과학 학사논문연구,,3,0,6,,,,고희종,20 (20),5,,한국어,설강
전필,농업생명과학대학,응용생물화학부,학사,3학년,M1678.000100,001,생화학 및 분자생물학실험 1,,2,0,4,월(16:30~20:20),실습,200-1016,이상기,24 (24),9,"®응용생명화학전공생(주전공, 다전공)만 수강신청 가능",한국어,설강
전필,농업생명과학대학,응용생물화학부,학사,2학년,M1678.000400,001,유기화학 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,075-1-204/075-1-204,권용훈,100 (100),90,"ⓔ®농생대 학부생(주전공, 다전공), 대학원생만 수강 가능",영어,설강
전필,농업생명과학대학,응용생물화학부,학사,2학년,M1678.000600,001,분석화학 1,,3,3,0,목(15:30~18:20),이론,200-1043,노희명,30 (30),26,"®1) 1단계(본수강신청 1~2일차, 장바구니 신청 기간): 농생대 응용생물화학부(주전공,다전공) 전체학년2) 이후: 농생대 학부생(주전공,다전공), 대학원생만 수강 가능",한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,4학년,M1680.000100,001,디지털 농식품 경제학,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,/200-1012,유도일,50 (50),36,월 6-1.5교시: 75-1동 202호수 6-1.5교시: 200동 1012호,한국어,설강
전필,농업생명과학대학,농경제사회학부,학사,2학년,M1683.000400,001,농식품정보체계론,,3,3,0,월(09:30~12:20),이론,200-1039,장익훈,40 (40),37,,한국어,설강
전선,농업생명과학대학,농경제사회학부,석박사통합,0,M1683.000600,001,농식품정보시스템연구방법,,3,3,0,화(14:00~16:50),이론,200-1042,최영찬,30 (30),2,,한국어,설강
전선,농업생명과학대학,농경제사회학부,석박사통합,0,M1683.000800,001,식품 소비자 행동과 정보,,3,3,0,수(15:00~17:50),이론,200-8202,문정훈,26 (26),10,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,4학년,M1693.000300,001,리그닌재료공정,,3,3,0,화(13:00~15:50),이론,200-6219,곽효원,30 (30),8,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,3학년,M1698.000100,001,산림생명공학 및 실험,,3,2,2,수(09:00~10:50)/수(11:00~12:50),이론/실습,200-7218/200-7218,강규석,30 (30),29,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,2학년,M1698.000400,001,산림곤충학 및 실험,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,200-7218/200-7218,박일권,30 (30),20,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,M1698.000500,001,산림보호학특강,,3,3,0,목(14:00~16:50),이론,200-2005,박일권,10 (10),13,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,M1698.001500,001,임목육종학특강,,3,3,0,수(14:00~16:50),이론,200-2005,강규석,20 (20),13,ⓔ,영어,설강
전선,농업생명과학대학,산림과학부,학사,2학년,M1698.002000,001,산림식약용식물학,,3,3,0,목(09:00~11:50),이론,200-7218,강규석,30 (30),25,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,4학년,M1699.000400,001,환경재료과학 논문연구,,3,0,6,금(09:00~14:50),실습,200-6219,여환명,30 (30),10,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,M1699.000700,001,목질계 환경에너지 소재 특론,,3,3,0,화(09:00~11:50),이론,200-6219,곽효원,10 (10),8,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,2학년,M1701.000100,001,식품응용수학,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,200-1021/200-1021,이도엽,40 (40),21,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,4학년,M1702.000400,001,동물생명공학논문연구,,3,0,6,월(19:00~20:50)/수(19:00~20:50)/금(19:00~20:50),실습/실습/실습,200-4213/200-4213/200-4213,백명기,40 (40),7,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,4학년,M1702.000500,001,동물산업과 프로바이오틱스,,3,3,0,수(09:00~11:50),이론,200-1020,김영훈,20 (20),4,,한국어,설강
전선,농업생명과학대학,바이오시스템공학과,석박사통합,0,M1704.000100,001,정밀농업 및 정보기술 특강,,3,3,0,화(14:00~16:50),이론,200-1025,김학진,20 (20),17,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,M1705.000400,001,농생명나노과학기술개론,,3,3,0,수(10:00~12:50),이론,200-5214,곽선영,30 (30),5,,한국어,설강
전선,농업생명과학대학,조경·지역시스템공학부,학사,4학년,M1707.000100,001,문화경관론,,3,3,0,수(10:00~12:50),이론,200-9210,박희성,20 (20),5,,한국어,설강
전선,농업생명과학대학,조경·지역시스템공학부,학사,4학년,M1707.000300,001,졸업작품스튜디오 1,,3,1,4,수(13:00~13:50)/수(14:00~17:50),이론/실습,200-9207/200-9207,배정한,20 (20),9,,한국어,설강
전선,농업생명과학대학,조경·지역시스템공학부,학사,4학년,M1707.000300,002,졸업작품스튜디오 1,,3,1,4,수(13:00~13:50)/수(14:00~17:50),이론/실습,200-9210/200-9210,이동근,20 (20),3,,한국어,설강
전선,농업생명과학대학,조경·지역시스템공학부,학사,3학년,M1708.000100,001,수처리공학 및 실험,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,200-1026/200-1026,김성배,40 (40),4,,한국어,설강
전선,농업생명과학대학,조경·지역시스템공학부,학사,4학년,M1708.000200,001,지역시스템공학전공 학사논문연구,,3,0,6,토(13:00~18:50),실습,200-3220,이인복,40 (40),10,,한국어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,M1714.000100,001,현대조경이론,,3,3,0,월(18:00~20:50),이론,200-9207,배정한,20 (20),2,,한국어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,M1715.000300,001,식재계획과 설계,,4,2,4,목(08:00~09:50)/목(10:00~13:50),이론/실습,200-9207/200-9207,정욱주,20 (20),5,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,M1718.000300,001,응용생명화학특강,,3,3,0,토(09:00~11:50),이론,200-7113,신찬석,18 (18),4,타전공 수강불허,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,M1718.000500,001,동물발생학특강,,3,3,0,금(14:00~16:50),이론,200-4213,임정묵,40 (40),10,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,M1718.000600,001,고급식품단백질공학,,3,3,0,금(09:00~11:50),이론,200-8112,하남출,40 (40),16,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,M1718.001600,001,동물산업미생물학특강,,3,3,0,화(14:00~16:50),이론,200-1020,김영훈,10 (10),6,,한국어,설강
전선,농업생명과학대학,농생명공학부,석사,0,M1718.001900,001,식품마이크로바이옴학특론,,3,3,0,수(14:00~16:50),이론,200-1021,이주훈,40 (40),22,,한국어,설강
전선,농업생명과학대학,농생명공학부,석사,0,M1718.002000,001,식품대사체학 특론,,3,3,0,월(09:30~12:20),이론,200-1021,이도엽,40 (40),35,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,M1737.000100,001,점막면역학 특론,,3,3,0,월(09:00~11:50),이론,220-617,윤철희,30 (30),10,ⓔ,영어,설강
전선,수의과대학,수의학과,석박사통합,0,M1742.000300,001,원헬스 이론과 실제,,3,3,0,수(13:00~15:50),이론,085-603,유한상,30 (30),23,ⓔ,영어,설강
전선,수의과대학,수의학과,석박사통합,0,M1742.000400,001,실험동물학,,3,3,0,화(13:00~15:50),이론,085-614,박재학,30 (30),11,,한국어,설강
전선,수의과대학,수의학과,석박사통합,0,M1742.000600,001,수의학세미나 및 연구방법론 실습 1,첨단 바이오메디칼 연구방법,3,1,4,목(15:00~15:50)/토(09:00~12:50),이론/실습,085-305/085-305,이소영,40 (40),27,,한국어,설강
전선,수의과대학,수의학과,석박사통합,0,M1742.000800,001,최신 수의 종양치료 기술동향,소동물종양탐구 (4),3,3,0,목(18:00~20:50),이론,085-304,김혜영,30 (30),13,ⓔ,영어,설강
전선,수의과대학,수의학과,학사,4학년,M1744.000400,001,수의종양치료학 개론,,1,1,0,화(19:00~19:50),이론,085-205,김혜영,30 (30),17,ⓔ,영어,설강
전필,수의과대학,수의예과,학사,1학년,M1744.000500,001,수의생물학,,3,3,0,월(09:30~10:50)/수(09:30~10:50),이론/이론,085-210/085-210,AHN G ONE,60 (60),49,ⓔ,영어,설강
전필,수의과대학,수의학과,학사,4학년,M1744.000600,001,수의응급의학병원실습,,1,0,47,목(18:00~20:50),실습,085-205,김민수,60 (60),41,,한국어,설강
전필,미술대학,동양화과,학사,1학년,M1765.000200,001,동양화 기초 1,,2,1,3,목(14:00~14:50)/목(15:00~17:50),이론/실습,074-407/074-407,조인호,24 (24),17,®동양화과 1학년 및 제2전공생(자유전공포함) 외 수강불허,한국어,설강
전필,미술대학,서양화과,학사,2학년,M1766.000100,001,서양근현대미술사,,3,3,0,목(14:00~16:50),이론,074-201,윤희경,30 (30),33,,한국어,설강
전선,미술대학,서양화과,학사,3학년,M1766.000200,001,미술과 문화이론,,3,3,0,화(14:00~16:50),이론,083-603,박혜연,30 (30),6,,한국어,설강
전선,미술대학,서양화과,학사,3학년,M1766.000300,001,현대미술의 쟁점 1,,3,3,0,수(13:00~15:50),이론,074-307,신정훈,30 (30),34,,한국어,설강
전필,미술대학,서양화과,학사,1학년,M1766.000700,001,서양화 기초 1,,2,1,3,수(13:00~13:50)/수(14:00~16:50),이론/실기,074-308/074-308,임자혁,25 (25),22,®서양화과 1학년 외 수강불허,한국어,설강
전선,미술대학,조소과,학사,3학년,M1767.000100,001,공간예술의 이해,,3,3,0,월(10:00~12:50),이론,083-503,이정희,25 (25),7,,한국어,설강
전필,미술대학,조소과,학사,1학년,M1767.000200,001,조소 기초1,,2,1,3,월(09:00~09:50)/월(10:00~12:50),이론/실기,050-101/050-101,서해영,20 (20),20,®1) 수강신청 1~5일차는 조소과 1학년 및 제2전공생만 수강신청 가능2) 수강신청 6일차는 조소과 1학년 및 재수강생만 수강신청 가능3) 수강신청 변경기간에는 조소과 전체학년 및 제2전공생만 수강신청 가능,한국어,설강
전선,미술대학,조소과,석사,0,M1767.000600,001,작품논문연구,,3,3,0,화(14:00~16:50),이론,049-301,심상용,10 (10),5,,한국어,설강
전선,미술대학,디자인학부,석사,,M1774.000100,001,디자인스튜디오 102,,3,2,2,월(14:00~15:50)/월(16:00~17:50),이론/실습,049-326/049-326,장성연,10 (10),4,,한국어,설강
전선,미술대학,디자인과,학사,4학년,M1774.000400,001,브랜드디자인프로젝트1,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,049-215/049-215,이장섭,20 (20),27,,한국어,설강
전선,미술대학,디자인과,학사,4학년,M1774.000600,001,모션그래픽디자인프로젝트1,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,049-108/049-108,정재은,20 (20),8,,한국어,설강
전선,미술대학,디자인과,학사,2학년,M1774.000800,001,VD컴퓨테이션,,2,1,2,화(15:00~15:50)/화(16:00~17:50),이론/실습,049-109/049-109,강무경,20 (20),5,,한국어,설강
전선,미술대학,디자인과,학사,3학년,M1774.000900,001,디자인리서치,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,049-B101/049-B101,이민구,20 (20),12,,한국어,설강
전선,미술대학,디자인과,학사,2학년,M1774.001400,001,디자인의요소와원리,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,049-301/049-301,장성연,20 (20),14,"1) 수강신청 1~4일차는 디자인과를 주전공(디자인전공, 시각디자인전공, 공업디자인전공)으로 하는 학생만 수강신청 가능(자유전공학부 진입생 포함)2) 수강신청 5~6일차는 디자인과를 제2전공(복수/부전공(디자인전공, 시각디자인전공, 공업디자인전공))으로 하는 학생만 수강신청 가능3) 수강신청 변경기간에는 수강신청 제한없음",한국어,설강
전선,미술대학,디자인과,학사,2학년,M1774.001500,001,공간디자인컨셉스터디,,3,2,2,목(10:00~11:50)/목(12:00~13:50),이론/실습,049-320/049-320,Annie Pedret,20 (20),7,"ⓔ1) 수강신청 1~4일차는 디자인과를 주전공(디자인전공, 시각디자인전공, 공업디자인전공)으로 하는 학생만 수강신청 가능(자유전공학부 진입생 포함)2) 수강신청 5~6일차는 디자인과를 제2전공(복수/부전공(디자인전공, 시각디자인전공, 공업디자인전공))으로 하는 학생만 수강신청 가능3) 수강신청 변경기간에는 수강신청 제한없음",영어,설강
전선,미술대학,디자인과,학사,2학년,M1774.001800,001,디자인과정과방법,,3,2,2,금(11:00~11:50)/금(10:00~10:50)/금(12:00~13:50),이론/이론/실습,049-107/049-318/049-107,심유리,10 (10),2,,한국어,설강
전선,미술대학,디자인과,학사,3학년,M1774.001900,001,제품디자인,,3,2,2,목(14:00~15:50)/목(16:00~17:50),이론/실습,049-B101/049-B101,조상은,20 (20),11,"1) 수강신청 1~4일차는 디자인과를 주전공(디자인전공, 시각디자인전공, 공업디자인전공)으로 하는 학생만 수강신청 가능(자유전공학부 진입생, 복수전공 포함)2) 수강신청 5~6일차는 디자인과를 부전공(디자인전공, 시각디자인전공, 공업디자인전공)으로 하는 학생만 수강신청 가능3) 수강신청 변경기간에는 수강신청 제한없음",한국어,설강
전선,미술대학,디자인과,학사,3학년,M1774.002200,001,주거공간디자인,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,049-107/049-107,장성연,20 (20),13,,한국어,설강
전선,미술대학,디자인과,학사,3학년,M1774.002300,001,사물인터랙션디자인,,3,2,2,월(09:00~10:50)/월(11:00~12:50),이론/실습,049-B101/049-B101,김영은,20 (20),9,,한국어,설강
전선,미술대학,디자인과,학사,4학년,M1774.002700,001,공간디자인프로젝트1,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,049-107/049-107,유은정,20 (20),6,,한국어,설강
전필,미술대학,디자인과,학사,3학년,M1774.003300,001,통합창의디자인프로젝트,,1,0,2,금(11:00~12:50),실습,049-108,조상은,10 (10),2,,한국어,설강
전선,미술대학,디자인과,학사,4학년,M1774.003500,001,운송기기디자인프로젝트1,,3,2,2,목(09:00~10:50)/목(11:00~12:50),이론/실습,049-108/049-108,유병준,20 (20),5,,한국어,설강
전필,미술대학,디자인과,학사,1학년,M1774.003600,001,디자인기초1,,2,1,2,목(14:00~14:50)/목(15:00~16:50),이론/실습,049-322/049-322,이장섭,30 (30),44,"®1) 디자인과 1학년 및 2021학년도 1학기 자유전공학부 소속 디자인 주전공 진입생만 수강신청 가능2) 그외 제2전공생(복수전공, 부전공) 등은 정원외신청(초안지) 승인",한국어,설강
전선,미술대학,디자인과,학사,3학년,M1774.003900,001,미디어프리젠테이션,,2,1,2,목(10:00~10:50)/목(11:00~12:50),이론/실습,/,유은정,20 (20),10,,한국어,설강
전선,미술대학,디자인과,학사,3학년,M1774.004100,001,사회적이슈와디자인,,3,2,2,금(14:00~15:50)/금(16:00~17:50),이론/실습,049-107/049-107,심유리,20 (20),11,"1) 수강신청 1~4일차는 디자인과를 주전공(디자인전공, 시각디자인전공, 공업디자인전공)으로 하는 학생만 수강신청 가능(자유전공학부 진입생 포함)2) 수강신청 5~6일차는 디자인과를 제2전공(복수/부전공(디자인전공, 시각디자인전공, 공업디자인전공))으로 하는 학생만 수강신청 가능3) 수강신청 변경기간에는 수강신청 제한없음",한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.004300,001,디자인연구방법론1,,3,3,0,월(14:00~16:50),이론,049-107,정석창,10 (10),11,,한국어,설강
전선,미술대학,공예과,학사,3학년,M1774.004700,001,도자공예,,3,2,2,수(10:00~11:50)/수(12:00~13:50),이론/실습,074-210/074-210,한정용,12 (12),9,실습실 여건에 의해 타전공생 수강제한,한국어,설강
전선,미술대학,공예과,학사,2학년,M1774.005000,001,도자공예입문 1,,3,2,2,목(14:00~15:50)/목(16:00~17:50),이론/실습,074-210/074-210,황갑순,12 (12),15,실습실 여건에 의해 타전공생 수강제한,한국어,설강
전선,미술대학,공예과,학사,2학년,M1774.005100,001,자유성형기법 1,,3,2,2,수(09:00~10:50)/수(11:00~12:50),이론/실습,074-205/074-205,배세진,15 (15),12,실습실 여건에 의해 타전공생 수강제한,한국어,설강
전선,미술대학,공예과,학사,3학년,M1774.005200,001,도자재료연구,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,074-206/074-206,황갑순,15 (15),23,실습실 여건에 의해 타전공생 수강제한,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.005400,001,디자인세미나1:기술환경과경제,,3,3,0,수(10:00~12:50),이론,049-107,이순종,10 (10),7,,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.005500,001,UI디자인연구1,,3,3,0,목(10:00~12:50),이론,049-301,이승윤,10 (10),10,,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.005700,001,제품디자인강독,,3,3,0,목(10:00~12:50),이론,049-107,최경원,10 (10),14,,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.006100,001,피지컬인터랙션디자인,,3,3,0,월(14:00~16:50),이론,049-B101,배재혁,10 (10),3,,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.006200,001,공간의조직과표현,,3,3,0,수(10:00~12:50),이론,049-108,원하연,10 (10),5,,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.006800,001,영상디자인연구1,,3,3,0,화(10:00~12:50),이론,049-322,이광훈,15 (15),19,,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.007200,001,아이덴티티디자인연구1,,3,3,0,수(10:00~12:50),이론,049-322,김성천,10 (10),17,,한국어,설강
전선,미술대학,디자인과,학사,3학년,M1774.007400,001,일러스트레이션1,,3,2,2,금(10:00~11:50)/금(12:00~13:50),이론/실습,049-215/049-215,한지연,30 (30),22,,한국어,설강
전선,미술대학,디자인과,학사,2학년,M1774.007600,001,ID드로잉,,3,3,0,수(10:00~12:50),이론,049-B101,김여용,20 (20),16,,한국어,설강
전선,미술대학,디자인과,학사,2학년,M1774.007700,001,기초사진,,2,0,4,화(10:00~13:50),실습,049-215,홍기웅,30 (30),23,"1) 수강신청 1~4일차는 디자인과를 주전공(디자인전공, 시각디자인전공, 공업디자인전공)으로 하는 학생만 수강신청 가능(자유전공학부 진입생 포함)2) 수강신청 5~6일차는 디자인과를 제2전공(복수/부전공(디자인전공, 시각디자인전공, 공업디자인전공))으로 하는 학생만 수강신청 가능3) 수강신청 변경기간에는 수강신청 제한없음",한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.008000,001,비주얼내러티브연구 1,,3,3,0,금(14:00~16:50),이론,049-108,권민호,10 (10),10,,한국어,설강
전필,미술대학,디자인과,학사,3학년,M1775.000200,001,통합창의디자인세미나,,3,1,3,금(14:00~14:50)/금(15:00~17:50),이론/실습,049-B101/049-B101,조상은,15 (15),6,,한국어,설강
전선,미술대학,디자인과,학사,2학년,M1782.000100,001,시각디자인기초,,3,2,2,금(10:00~11:50)/금(12:00~13:50),이론/실습,049-B101/049-B101,임선아,30 (30),27,"1) 수강신청 1~4일차는 디자인과를 주전공(디자인전공, 시각디자인전공, 공업디자인전공)으로 하는 학생만 수강신청 가능(자유전공학부 진입생 포함)2) 수강신청 5~6일차는 디자인과를 제2전공(복수/부전공(디자인전공, 시각디자인전공, 공업디자인전공))으로 하는 학생만 수강신청 가능3) 수강신청 변경기간에는 수강신청 제한없음",한국어,설강
전선,미술대학,디자인학부,석사,0,M1782.000200,001,디자인논문심화연구,,3,3,0,목(14:00~16:50),이론,049-107,박영목,10 (10),9,,한국어,설강
전필,미술대학,공예과,학사,1학년,M1788.001000,001,공예기초 1,,2,1,2,금(10:00~10:50)/금(11:00~12:50),이론/실습,074-210/074-210,황갑순,20 (20),16,"®공예과 1학년 신입생 및 제2전공생(도자공예, 금속공예전공)만 수강신청 가능",한국어,설강
전선,미술대학,공예과,학사,2학년,M1788.001300,001,금속공예 성형기법 1,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,050-305/050-305,이승현,12 (12),6,실습실 여건에 의해 타전공생 수강제한,한국어,설강
전선,미술대학,디자인학부,석박사통합,0,M1788.001700,001,도자제작 응용 및 확장 1,,3,2,2,목(09:00~10:50)/목(11:00~12:50),이론/실습,074-206/074-206,이기욱,10 (10),7,,한국어,설강
전필,음악대학,성악과,학사,2학년,M1795.000200,001,독일어 딕션 2,,2,2,0,수(15:00~15:50)/수(16:00~16:50),이론/실습,055-203/055-203,조혜진,50 (50),27,®성악과 2학년 전공필수,한국어,설강
전필,음악대학,성악과,학사,3학년,M1795.000400,001,프랑스어 딕션 2,,2,2,0,금(15:00~16:50),이론,055-102,윤아르나,50 (50),29,®성악과 3학년 전공필수,한국어,설강
전선,음악대학,성악과,학사,2학년,M1795.000500,001,무대연기,,2,1,2,금(11:00~12:50),이론,049-123,표현진,50 (50),27,®성악과 전공선택,한국어,설강
전선,음악대학,성악과,학사,4학년,M1795.000700,001,성악가를 위한 음악 코칭,,1,1,1,,,,공희상,10 (10),3,®성악과 외 수강 불허,한국어,설강
전선,음악대학,성악과,학사,4학년,M1795.000700,002,성악가를 위한 음악 코칭,,1,1,1,,,,정호정,10 (10),10,®성악과 외 수강 불허,한국어,설강
전선,음악대학,성악과,학사,4학년,M1795.000700,003,성악가를 위한 음악 코칭,,1,1,1,,,,박화경,18 (18),17,®성악과 외 수강 불허,한국어,설강
전필,음악대학,작곡과,학사,3학년,M1796.000500,001,이론(화성·대위·분석)5,,2,2,0,목(15:00~16:50),이론,054-210,김지향,30 (30),27,성악과 우선 수강신청,한국어,설강
전필,음악대학,작곡과,학사,3학년,M1796.000500,002,이론(화성·대위·분석)5,,2,2,0,금(15:00~16:50),이론,054-212,정영빈,30 (30),25,피아노전공 우선 수강신청,한국어,설강
전필,음악대학,작곡과,학사,3학년,M1796.000500,003,이론(화성·대위·분석)5,,2,2,0,금(13:00~14:50),이론,055-301,이원정,30 (30),28,현악전공 우선 수강신청,한국어,설강
전필,음악대학,작곡과,학사,3학년,M1796.000500,004,이론(화성·대위·분석)5,,2,2,0,금(11:00~12:50),이론,053-109,박지영,30 (30),21,관악전공 우선 수강신청,한국어,설강
전선,음악대학,음악과,석박사통합,0,M1797.000900,001,바로크 음악의 해석,,3,3,0,화(15:00~17:50),이론,220-414,서정은,20 (20),19,1학기 개설과목,한국어,설강
전선,음악대학,음악과,석박사통합,0,M1797.001100,001,낭만주의 음악의 해석,,3,3,0,수(15:00~17:50),이론,220-202,서정은,20 (20),13,1학기 개설과목,한국어,설강
전필,음악대학,작곡과,학사,2학년,M1797.001600,001,멀티미디어음악 입문,,1,0,3,목(15:00~17:50),실습,220-413,Sebastian Claren,10 (10),6,ⓔ®주전공 우선 수강신청,영어,설강
전필,음악대학,작곡과,학사,1학년,M1797.001700,001,이론(화성·대위·분석)1,,2,2,0,목(11:00~12:50),이론,055-301,김지향,30 (30),26,성악전공,한국어,설강
전필,음악대학,작곡과,학사,1학년,M1797.001700,002,이론(화성·대위·분석)1,,2,2,0,금(12:00~13:50),이론,054-212,정영빈,30 (30),25,피아노전공,한국어,설강
전필,음악대학,작곡과,학사,1학년,M1797.001700,003,이론(화성·대위·분석)1,,2,2,0,금(15:00~16:50),이론,055-301,이원정,30 (30),28,현악전공,한국어,설강
